StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Temperature,Humidity,Rainfall,Pressure,WindSpeed,WindDirection,CloudCover,target_1h,target_3h,target_6h
MH011,2020-02-27 11:00:00,67.08,213.75,12.38,71.98,84.37,21.07,0.51,23.67,44.61,14.75,,,188.0,Moderate,34.5,19,0.0,1011.9,13.7,108,0,50.5,28.03,69.6
MH011,2020-02-27 12:00:00,50.5,184.45,6.02,57.88,63.89,28.97,0.38,16.43,52.58,12.83,,,188.0,Moderate,35.6,18,0.0,1010.9,8.0,117,0,38.2,28.8,61.03
MH011,2020-02-27 13:00:00,38.2,148.7,3.75,43.58,47.33,32.95,0.24,11.27,59.94,5.97,,,187.0,Moderate,35.5,17,0.0,1009.7,2.7,247,0,28.03,62.2,55.52
MH011,2020-02-27 14:00:00,28.03,129.4,1.59,28.94,30.54,36.3,0.28,11.94,73.08,9.31,,,186.0,Moderate,34.1,24,0.0,1008.9,13.8,277,0,28.8,69.6,53.2
MH011,2020-02-27 15:00:00,28.8,131.25,3.23,58.07,61.31,46.61,0.61,19.87,108.79,11.57,,,183.0,Moderate,32.3,31,0.0,1008.4,17.7,287,0,62.2,61.03,55.69
MH011,2020-02-27 16:00:00,62.2,222.1,2.86,69.1,71.96,45.42,0.58,19.58,126.61,13.27,,,185.0,Moderate,30.5,39,0.0,1008.1,18.2,300,0,69.6,55.52,58.7
MH011,2020-02-27 17:00:00,69.6,253.3,2.12,68.76,70.88,39.94,0.55,18.2,137.35,12.62,,,187.0,Moderate,28.2,51,0.0,1009.1,17.1,309,0,61.03,53.2,70.8
MH011,2020-02-27 18:00:00,61.03,248.0,2.27,63.99,66.26,41.2,0.5,9.86,114.12,11.89,,,188.0,Moderate,26.3,60,0.0,1009.5,14.9,323,0,55.52,55.69,99.0
MH011,2020-02-27 19:00:00,55.52,221.56,2.22,69.48,71.7,39.44,0.53,6.1,88.35,11.67,,,189.0,Moderate,25.2,67,0.0,1009.7,14.3,313,0,53.2,58.7,119.94
MH011,2020-02-27 20:00:00,53.2,202.55,2.69,88.11,90.8,34.91,0.62,5.56,68.66,11.57,,,190.0,Moderate,24.7,68,0.0,1010.5,12.4,324,0,55.69,70.8,143.53
MH011,2020-02-27 21:00:00,55.69,189.8,4.38,111.16,115.55,34.1,0.82,5.79,47.94,11.21,,,190.0,Moderate,24.1,71,0.0,1011.0,11.4,342,0,58.7,99.0,200.9
MH011,2020-02-27 22:00:00,58.7,190.55,8.93,148.62,157.58,26.75,1.15,7.36,21.07,12.53,,,191.0,Moderate,22.4,73,0.0,1011.4,7.5,35,0,70.8,119.94,313.2
MH011,2020-02-27 23:00:00,70.8,248.8,125.47,158.71,284.27,18.52,1.85,9.5,2.21,13.48,,,193.0,Moderate,23.2,65,0.0,1011.3,6.6,29,0,99.0,143.53,235.0
MH011,2020-02-28 00:00:00,99.0,303.1,149.98,154.72,304.7,17.3,2.06,9.19,2.42,15.37,,,196.0,Moderate,22.3,63,0.0,1010.4,7.8,22,0,119.94,200.9,204.3
MH011,2020-02-28 01:00:00,119.94,391.7,332.23,124.16,435.4,11.84,3.26,13.67,2.46,16.57,,,200.0,Moderate,20.9,67,0.0,1009.5,9.4,18,0,143.53,313.2,199.31
MH011,2020-02-28 02:00:00,143.53,480.5,471.49,75.5,,8.37,4.15,21.38,3.09,18.34,,,202.0,Poor,20.4,65,0.0,1008.6,10.0,13,0,200.9,235.0,162.1
MH011,2020-02-28 03:00:00,200.9,,,23.95,,7.02,5.5,35.6,6.35,20.41,,,193.0,Moderate,21.5,59,0.0,1008.3,8.4,10,0,313.2,204.3,176.84
MH011,2020-02-28 04:00:00,313.2,,,1.77,,5.47,5.81,33.84,5.74,22.03,,,191.0,Moderate,21.6,61,0.0,1008.2,7.3,33,0,235.0,199.31,158.37
MH011,2020-02-28 05:00:00,235.0,,,9.12,,5.55,4.36,32.16,5.53,22.99,,,213.0,Poor,21.1,71,0.0,1008.3,5.4,360,0,204.3,162.1,113.83
MH011,2020-02-28 06:00:00,204.3,,483.41,11.96,,11.01,3.42,26.14,6.51,24.34,,,232.0,Poor,22.0,65,0.0,1008.7,5.5,11,0,199.31,176.84,77.5
MH011,2020-02-28 07:00:00,199.31,527.0,392.49,41.53,433.97,17.51,3.48,17.75,5.67,24.65,,,248.0,Poor,20.0,76,0.0,1009.4,7.3,20,0,162.1,158.37,73.1
MH011,2020-02-28 08:00:00,162.1,440.0,330.53,39.98,370.44,19.13,3.04,16.89,5.33,23.41,,,258.0,Poor,24.1,48,0.0,1010.3,6.6,29,0,176.84,113.83,90.94
MH011,2020-02-28 09:00:00,176.84,451.01,151.28,83.47,234.69,24.05,1.88,17.34,5.34,23.32,,,268.0,Poor,27.8,35,0.0,1010.8,4.3,48,0,158.37,77.5,82.2
MH011,2020-02-28 10:00:00,158.37,370.0,43.08,109.45,152.52,20.44,1.12,44.68,10.17,23.0,,,277.0,Poor,30.7,29,0.0,1010.9,1.1,162,0,113.83,73.1,54.98
MH011,2020-02-28 11:00:00,113.83,271.4,21.16,85.56,106.69,17.0,0.76,44.38,34.13,20.62,,,283.0,Poor,32.2,26,0.0,1010.7,4.3,246,0,77.5,90.94,48.4
MH011,2020-02-28 12:00:00,77.5,206.4,,,,,0.57,58.29,68.11,16.65,,,287.0,Poor,32.2,30,0.0,1009.9,11.2,276,0,73.1,82.2,38.13
MH011,2020-02-28 13:00:00,73.1,232.74,,,,,0.89,41.58,87.15,19.0,,,292.0,Poor,31.7,33,0.0,1009.1,14.8,283,0,90.94,54.98,51.4
MH011,2020-02-28 14:00:00,90.94,237.3,,,,,0.91,35.19,123.09,18.83,,,300.0,Poor,31.4,34,0.0,1008.2,16.4,289,0,82.2,48.4,72.74
MH011,2020-02-28 15:00:00,82.2,206.4,,,,,0.51,29.74,105.31,16.04,,,302.0,Very Poor,30.6,37,0.0,1007.5,17.2,299,0,54.98,38.13,83.97
MH011,2020-02-28 16:00:00,54.98,154.25,,,,,0.43,22.03,104.23,13.76,,,302.0,Very Poor,29.5,46,0.0,1007.3,17.8,306,0,48.4,51.4,78.72
MH011,2020-02-28 17:00:00,48.4,153.65,2.97,46.56,49.52,33.23,0.35,16.26,74.11,12.69,,,301.0,Very Poor,27.8,56,0.0,1007.7,18.4,312,0,38.13,72.74,97.86
MH011,2020-02-28 18:00:00,38.13,160.95,2.7,47.9,50.61,33.7,0.43,15.91,71.94,10.83,,,300.0,Poor,26.1,66,0.0,1007.9,19.4,317,0,51.4,83.97,117.94
MH011,2020-02-28 19:00:00,51.4,174.71,3.1,75.97,79.07,32.53,0.62,13.56,63.27,9.99,,,300.0,Poor,25.3,67,0.0,1008.3,17.1,325,0,72.74,78.72,150.5
MH011,2020-02-28 20:00:00,72.74,214.0,3.55,82.34,85.89,33.63,0.72,11.39,63.64,10.76,,,301.0,Very Poor,24.8,69,0.0,1008.9,11.3,353,0,83.97,97.86,147.7
MH011,2020-02-28 21:00:00,83.97,197.85,3.7,86.31,90.0,32.34,0.79,11.67,57.34,10.39,,,302.0,Very Poor,24.1,66,0.0,1009.5,7.3,33,0,78.72,117.94,186.48
MH011,2020-02-28 22:00:00,78.72,186.0,10.87,115.59,126.45,31.11,1.06,9.66,33.21,11.34,,,302.0,Very Poor,22.9,62,0.0,1009.9,6.9,62,0,97.86,150.5,189.2
MH011,2020-02-28 23:00:00,97.86,237.85,28.83,169.85,198.69,27.38,1.54,9.96,4.45,12.7,,,303.0,Very Poor,22.8,59,0.0,1009.3,9.1,72,0,117.94,147.7,157.6
MH011,2020-02-29 00:00:00,117.94,320.95,227.47,130.0,357.54,22.06,2.43,13.57,2.55,14.72,,,304.0,Very Poor,23.4,55,0.0,1008.9,7.9,47,0,150.5,186.48,162.07
MH011,2020-02-29 01:00:00,150.5,467.88,282.56,100.42,382.99,20.18,2.84,15.34,2.79,15.59,,,305.0,Very Poor,23.0,56,0.0,1008.3,7.1,30,0,147.7,189.2,182.74
MH011,2020-02-29 02:00:00,147.7,442.55,351.52,50.66,420.19,15.66,3.72,21.95,3.44,16.65,,,305.0,Very Poor,24.1,53,0.0,1007.6,4.2,20,0,186.48,157.6,200.3
MH011,2020-02-29 03:00:00,186.48,643.95,,34.43,,14.52,4.65,24.62,5.53,18.08,,,304.0,Very Poor,23.2,59,0.0,1007.4,4.7,328,1,189.2,162.07,207.38
MH011,2020-02-29 04:00:00,189.2,720.1,268.47,48.56,340.77,20.89,3.61,20.34,5.15,18.66,,,300.0,Poor,20.2,81,0.0,1007.5,10.2,328,4,157.6,182.74,178.3
MH011,2020-02-29 05:00:00,157.6,519.36,387.53,56.68,437.69,17.61,2.61,18.04,5.38,18.45,,,291.0,Poor,21.2,81,0.0,1007.3,8.3,326,3,162.07,200.3,132.7
MH011,2020-02-29 06:00:00,162.07,433.1,457.47,21.28,448.94,16.97,3.29,22.42,8.4,19.53,,,285.0,Poor,21.6,87,0.0,1008.2,7.9,330,0,182.74,207.38,98.3
MH011,2020-02-29 07:00:00,182.74,519.0,482.01,5.29,488.94,19.89,4.08,23.88,10.38,20.32,,,283.0,Poor,22.0,84,0.0,1009.2,6.8,360,0,200.3,178.3,122.98
MH011,2020-02-29 08:00:00,200.3,552.64,476.43,12.42,479.59,18.93,3.81,25.89,10.32,20.3,,,288.0,Poor,24.7,63,0.0,1009.9,7.3,11,1,207.38,132.7,95.4
MH011,2020-02-29 09:00:00,207.38,568.71,190.81,84.59,275.31,29.19,2.09,16.77,8.64,21.16,,,292.0,Poor,27.6,48,0.0,1010.9,1.3,56,13,178.3,98.3,62.3
MH011,2020-02-29 10:00:00,178.3,426.97,63.67,109.38,173.04,27.15,1.24,23.06,9.62,20.46,,,295.0,Poor,30.0,36,0.0,1010.9,1.8,11,16,132.7,122.98,52.72
MH011,2020-02-29 11:00:00,132.7,301.55,19.93,82.71,102.64,30.96,0.86,43.42,30.2,19.64,,,298.0,Poor,31.4,33,0.0,1010.7,6.9,276,13,98.3,95.4,40.34
MH011,2020-02-29 12:00:00,98.3,244.05,16.21,156.73,172.9,59.63,1.23,31.93,71.84,18.07,,,300.0,Poor,30.9,39,0.0,1009.9,16.2,287,4,122.98,62.3,31.82
MH011,2020-02-29 13:00:00,122.98,275.38,7.26,71.23,78.48,68.66,0.65,22.87,84.34,17.61,,,302.0,Very Poor,30.2,42,0.0,1009.2,20.8,298,0,95.4,52.72,34.59
MH011,2020-02-29 14:00:00,95.4,207.2,5.02,45.16,50.17,63.03,0.46,23.95,70.94,15.62,,,302.0,Very Poor,29.6,48,0.0,1008.2,22.4,303,0,62.3,40.34,35.9
MH011,2020-02-29 15:00:00,62.3,142.15,3.46,36.61,40.09,53.26,0.36,20.82,76.64,12.79,,,301.0,Very Poor,29.2,48,0.0,1007.4,21.4,306,0,52.72,31.82,36.0
MH011,2020-02-29 16:00:00,52.72,127.05,3.88,34.83,38.72,59.82,0.32,15.86,66.61,10.8,,,301.0,Very Poor,28.6,49,0.0,1007.2,20.9,315,0,40.34,34.59,36.0
MH011,2020-02-29 17:00:00,40.34,122.6,3.79,37.08,40.87,48.55,0.29,12.02,58.09,9.52,,,301.0,Very Poor,27.2,61,0.0,1007.7,19.4,312,0,31.82,35.9,39.6
MH011,2020-02-29 18:00:00,31.82,110.91,3.86,39.73,43.59,42.88,0.28,8.61,49.49,8.94,,,301.0,Very Poor,25.8,68,0.0,1008.0,17.1,314,0,34.59,36.0,63.33
MH011,2020-02-29 19:00:00,34.59,112.4,4.53,40.52,45.05,42.15,0.36,4.54,35.05,7.42,,,300.0,Poor,25.1,69,0.0,1008.4,15.3,321,0,35.9,36.0,59.7
MH011,2020-02-29 20:00:00,35.9,116.39,5.83,44.5,50.35,38.91,0.37,2.81,26.61,7.39,,,296.0,Poor,24.7,73,0.0,1009.4,10.0,334,0,36.0,39.6,86.0
MH011,2020-02-29 21:00:00,36.0,115.0,11.27,65.9,77.19,36.32,0.59,1.77,10.16,7.32,,,289.0,Poor,23.5,78,0.0,1010.4,5.4,48,0,36.0,63.33,54.91
MH011,2020-02-29 22:00:00,36.0,124.35,26.54,78.52,105.07,35.55,0.7,1.83,4.55,7.51,,,283.0,Poor,22.5,79,0.0,1010.9,8.0,27,0,39.6,59.7,45.6
MH011,2020-02-29 23:00:00,39.6,137.86,66.12,62.41,128.55,34.11,1.02,2.93,2.47,8.73,,,275.0,Poor,21.9,80,0.0,1010.9,8.3,355,0,63.33,86.0,43.2
MH011,2020-03-01 00:00:00,63.33,193.38,104.24,53.39,157.62,32.3,1.26,3.4,3.4,10.73,,,268.0,Poor,21.6,80,0.0,1010.5,8.2,345,0,59.7,54.91,45.69
MH011,2020-03-01 01:00:00,59.7,208.1,139.79,41.88,181.67,35.0,1.45,5.23,4.92,11.93,,,257.0,Poor,21.2,82,0.0,1009.9,8.3,5,0,86.0,45.6,46.0
MH011,2020-03-01 02:00:00,86.0,231.95,89.43,53.79,143.2,36.54,1.0,3.89,4.58,13.81,,,248.0,Poor,20.7,83,0.0,1009.5,8.7,17,0,54.91,43.2,61.35
MH011,2020-03-01 03:00:00,54.91,166.3,21.1,61.01,82.11,37.58,0.47,1.38,4.61,12.59,,,228.0,Poor,20.9,78,0.0,1009.1,7.9,3,0,45.6,45.69,96.2
MH011,2020-03-01 04:00:00,45.6,126.8,27.79,53.85,81.62,40.88,0.39,1.79,7.25,12.28,,,208.0,Poor,21.0,75,0.0,1009.0,7.6,357,0,43.2,46.0,91.9
MH011,2020-03-01 05:00:00,43.2,112.2,10.43,42.08,52.5,38.21,0.35,1.26,11.09,11.39,,,192.0,Moderate,22.6,80,0.0,1008.8,9.0,344,7,45.69,61.35,54.22
MH011,2020-03-01 06:00:00,45.69,103.77,9.14,44.74,53.89,41.16,0.4,0.57,13.11,11.76,,,182.0,Moderate,22.1,83,0.0,1009.6,8.2,345,0,46.0,96.2,50.9
MH011,2020-03-01 07:00:00,46.0,109.8,19.73,64.73,84.47,41.75,0.61,0.89,6.02,11.8,,,170.0,Moderate,22.8,81,0.0,1010.5,10.6,342,1,61.35,91.9,50.1
MH011,2020-03-01 08:00:00,61.35,142.45,127.35,56.24,183.64,41.05,1.48,3.04,4.27,11.28,,,159.0,Moderate,24.6,76,0.0,1011.3,12.4,343,3,96.2,54.22,47.31
MH011,2020-03-01 09:00:00,96.2,229.6,73.81,62.53,136.33,50.3,1.03,2.92,4.93,12.34,,,150.0,Moderate,27.1,56,0.0,1012.2,11.0,341,7,91.9,50.9,42.5
MH011,2020-03-01 10:00:00,91.9,222.75,28.6,68.15,96.73,49.75,0.54,4.2,13.54,12.65,,,144.0,Moderate,29.0,43,0.0,1012.4,10.0,330,8,54.22,50.1,35.7
MH011,2020-03-01 11:00:00,54.22,168.17,12.88,60.4,73.28,46.41,0.51,7.46,30.47,12.31,,,140.0,Moderate,29.7,46,0.0,1012.0,13.0,312,3,50.9,47.31,36.8
MH011,2020-03-01 12:00:00,50.9,176.0,8.29,48.9,57.19,52.17,0.43,11.32,48.0,11.56,,,138.0,Moderate,29.7,50,0.0,1010.8,16.5,306,0,50.1,42.5,44.2
MH011,2020-03-01 13:00:00,50.1,170.9,6.46,40.51,46.98,54.5,0.4,10.03,51.09,11.12,,,136.0,Moderate,29.6,46,0.0,1009.7,18.5,303,0,47.31,35.7,47.7
MH011,2020-03-01 14:00:00,47.31,152.15,5.32,29.98,35.3,51.94,0.31,8.49,49.76,9.48,,,134.0,Moderate,29.5,43,0.0,1008.8,19.7,305,0,42.5,36.8,44.41
MH011,2020-03-01 15:00:00,42.5,131.94,5.23,25.58,30.81,47.56,0.24,7.65,44.47,8.51,,,134.0,Moderate,29.0,47,0.0,1008.0,21.2,310,0,35.7,44.2,53.9
MH011,2020-03-01 16:00:00,35.7,122.2,5.87,27.02,32.88,43.07,0.24,5.93,40.36,7.01,,,134.0,Moderate,28.2,53,0.0,1007.8,21.1,316,0,36.8,47.7,55.0
MH011,2020-03-01 17:00:00,36.8,128.65,4.46,25.11,29.55,39.62,0.23,5.25,46.2,6.14,,,134.0,Moderate,26.7,65,0.0,1008.1,20.4,319,0,44.2,44.41,54.1
MH011,2020-03-01 18:00:00,44.2,148.64,3.6,30.58,34.19,37.66,0.28,3.8,50.67,5.7,,,135.0,Moderate,25.4,73,0.0,1008.8,17.9,320,0,47.7,53.9,56.69
MH011,2020-03-01 19:00:00,47.7,159.62,3.78,36.44,40.22,35.51,0.33,2.06,39.54,5.95,,,136.0,Moderate,24.7,80,0.0,1009.4,16.9,322,0,44.41,55.0,91.99
MH011,2020-03-01 20:00:00,44.41,138.97,5.87,56.9,62.77,33.62,0.47,0.76,28.04,6.14,,,137.0,Moderate,24.5,82,0.0,1010.2,16.5,324,0,53.9,54.1,92.41
MH011,2020-03-01 21:00:00,53.9,140.1,5.38,63.14,68.53,31.82,0.52,0.59,25.95,6.87,,,137.0,Moderate,24.1,84,0.0,1011.1,12.3,328,0,55.0,56.69,94.7
MH011,2020-03-01 22:00:00,55.0,143.8,8.97,76.5,85.48,28.89,0.67,0.46,13.06,7.24,,,138.0,Moderate,23.0,90,0.0,1011.9,5.4,4,0,54.1,91.99,99.5
MH011,2020-03-01 23:00:00,54.1,145.7,9.56,79.92,89.49,26.27,0.63,0.45,12.31,8.21,,,138.0,Moderate,22.0,93,0.0,1012.1,6.4,43,0,56.69,92.41,110.77
MH011,2020-03-02 00:00:00,56.69,150.24,82.36,74.36,156.71,24.82,1.27,2.09,2.93,8.69,,,137.0,Moderate,21.7,92,0.0,1011.8,6.6,41,0,91.99,94.7,112.0
MH011,2020-03-02 01:00:00,91.99,247.9,100.72,65.4,166.14,24.59,1.75,3.13,3.09,10.67,,,138.0,Moderate,21.5,91,0.0,1011.0,6.3,24,0,92.41,99.5,116.48
MH011,2020-03-02 02:00:00,92.41,265.85,172.95,45.08,218.04,23.21,1.78,6.45,4.13,12.3,,,139.0,Moderate,20.5,94,0.0,1010.5,7.7,11,0,94.7,110.77,158.4
MH011,2020-03-02 03:00:00,94.7,257.53,189.38,31.03,220.41,20.38,1.69,6.21,5.15,13.46,,,142.0,Moderate,21.1,89,0.0,1010.6,6.5,360,1,99.5,112.0,193.5
MH011,2020-03-02 04:00:00,99.5,267.9,250.68,18.54,269.32,19.46,2.01,9.99,6.56,14.41,,,145.0,Moderate,21.5,92,0.0,1010.6,7.2,3,5,110.77,116.48,136.18
MH011,2020-03-02 05:00:00,110.77,281.01,340.45,6.14,346.23,14.56,1.84,10.93,6.92,14.79,,,150.0,Moderate,22.0,96,0.0,1009.9,7.1,15,5,112.0,158.4,100.29
MH011,2020-03-02 06:00:00,112.0,291.0,369.89,13.9,382.42,15.37,2.05,13.86,9.07,15.66,,,155.0,Moderate,20.5,98,0.0,1010.5,6.2,36,3,116.48,193.5,87.13
MH011,2020-03-02 07:00:00,116.48,309.0,395.04,3.64,398.59,8.21,4.03,22.51,9.89,16.39,,,161.0,Moderate,21.2,97,0.0,1011.2,4.0,63,0,158.4,136.18,64.47
MH011,2020-03-02 08:00:00,158.4,449.64,,,,11.23,5.1,22.91,12.35,17.11,,,169.0,Moderate,23.1,84,0.0,1012.1,3.6,90,0,193.5,100.29,40.47
MH011,2020-03-02 09:00:00,193.5,541.89,321.24,38.29,365.92,22.02,3.0,18.92,9.8,17.98,,,178.0,Moderate,25.5,67,0.0,1012.6,2.5,172,0,136.18,87.13,42.5
MH011,2020-03-02 10:00:00,136.18,379.47,118.96,88.23,207.15,24.23,1.52,12.55,7.26,18.16,,,182.0,Moderate,27.9,49,0.0,1013.0,5.1,231,0,100.29,64.47,41.2
MH011,2020-03-02 11:00:00,100.29,248.0,30.04,100.8,130.79,24.62,0.91,14.91,33.61,18.21,,,185.0,Moderate,29.1,46,0.0,1012.6,9.8,253,0,87.13,40.47,38.31
MH011,2020-03-02 12:00:00,87.13,212.3,12.8,58.38,71.18,26.45,0.6,15.48,51.56,18.23,,,186.0,Moderate,29.1,50,0.0,1011.8,13.3,267,0,64.47,42.5,48.77
MH011,2020-03-02 13:00:00,64.47,157.18,7.39,25.43,32.81,26.12,0.29,13.29,47.27,17.12,,,185.0,Moderate,28.9,52,0.0,1010.9,15.2,277,0,40.47,41.2,56.28
MH011,2020-03-02 14:00:00,40.47,119.5,4.53,17.67,22.2,26.46,0.22,12.9,48.99,14.93,,,184.0,Moderate,28.7,53,0.0,1009.8,15.8,282,0,42.5,38.31,56.1
MH011,2020-03-02 15:00:00,42.5,106.35,4.04,15.38,19.41,27.51,0.21,11.37,43.09,12.85,,,184.0,Moderate,28.2,56,0.0,1009.2,15.7,279,0,41.2,48.77,52.41
MH011,2020-03-02 16:00:00,41.2,111.78,3.92,17.38,21.31,28.71,0.2,10.05,45.02,11.43,,,183.0,Moderate,27.5,62,0.0,1009.0,15.6,277,0,38.31,56.28,54.7
MH011,2020-03-02 17:00:00,38.31,118.1,4.63,21.7,26.34,31.44,0.23,8.75,39.7,10.36,,,183.0,Moderate,26.5,68,0.0,1009.5,13.2,281,0,48.77,56.1,59.48
MH011,2020-03-02 18:00:00,48.77,134.3,3.67,22.99,26.65,31.8,0.24,6.55,44.52,10.97,,,183.0,Moderate,25.3,78,0.0,1009.9,12.3,285,0,56.28,52.41,60.0
MH011,2020-03-02 19:00:00,56.28,156.0,5.06,34.97,40.04,29.66,0.3,3.06,28.34,10.64,,,183.0,Moderate,24.6,85,0.0,1010.5,9.8,287,0,56.1,54.7,60.0
MH011,2020-03-02 20:00:00,56.1,160.26,5.64,37.69,43.34,28.19,0.32,1.59,21.81,9.93,,,183.0,Moderate,24.1,89,0.0,1011.3,6.3,283,0,52.41,59.48,56.41
MH011,2020-03-02 21:00:00,52.41,156.76,7.17,39.81,46.98,27.98,0.36,0.79,19.12,10.1,,,184.0,Moderate,23.4,93,0.0,1012.0,5.3,298,0,54.7,60.0,59.59
MH011,2020-03-02 22:00:00,54.7,165.1,8.01,47.66,55.68,27.8,0.43,0.74,12.67,10.64,,,184.0,Moderate,22.4,96,0.0,1012.3,6.6,331,0,59.48,60.0,65.38
MH011,2020-03-02 23:00:00,59.48,180.86,18.1,59.7,77.81,26.22,0.52,0.12,3.77,10.98,,,185.0,Moderate,21.9,98,0.0,1012.4,6.1,28,2,60.0,56.41,59.72
MH011,2020-03-03 00:00:00,60.0,184.69,16.88,57.05,73.94,26.71,0.54,,2.61,11.45,,,186.0,Moderate,21.8,99,0.0,1012.0,5.1,45,0,60.0,59.59,50.9
MH011,2020-03-03 01:00:00,60.0,175.65,23.91,56.09,80.0,27.16,0.51,0.62,2.49,11.98,,,184.0,Moderate,22.0,98,0.0,1011.2,5.9,47,10,56.41,65.38,53.59
MH011,2020-03-03 02:00:00,56.41,162.99,26.37,50.28,76.65,26.72,0.48,0.68,3.38,12.19,,,181.0,Moderate,21.6,98,0.0,1010.7,6.4,43,35,59.59,59.72,70.15
MH011,2020-03-03 03:00:00,59.59,177.1,84.66,40.7,125.42,23.42,0.55,0.82,3.93,11.89,,,179.0,Moderate,21.3,98,0.0,1010.4,5.5,32,42,65.38,50.9,76.5
MH011,2020-03-03 04:00:00,65.38,196.1,82.24,35.53,117.67,28.43,0.55,1.81,4.17,12.45,,,177.0,Moderate,20.7,98,0.0,1010.7,5.9,43,21,59.72,53.59,74.31
MH011,2020-03-03 05:00:00,59.72,169.0,24.82,44.78,69.59,25.02,0.29,0.03,6.74,11.44,,,174.0,Moderate,22.7,97,0.0,1010.7,4.4,35,30,50.9,70.15,56.95
MH011,2020-03-03 06:00:00,50.9,149.51,28.14,42.3,70.44,24.9,0.43,0.08,3.94,10.83,,,170.0,Moderate,22.2,98,0.0,1011.3,3.9,56,31,53.59,76.5,54.1
MH011,2020-03-03 07:00:00,53.59,156.17,150.51,30.91,181.44,23.66,1.24,3.32,3.85,11.28,,,166.0,Moderate,22.4,97,0.0,1012.2,6.7,74,33,70.15,74.31,51.32
MH011,2020-03-03 08:00:00,70.15,228.0,57.24,44.85,102.12,24.67,0.84,0.39,3.96,11.8,,,160.0,Moderate,23.8,88,0.0,1013.0,7.6,82,53,76.5,56.95,45.62
MH011,2020-03-03 09:00:00,76.5,217.8,31.32,51.46,82.77,26.57,0.59,0.64,9.64,12.11,,,151.0,Moderate,25.3,78,0.1,1013.6,2.9,90,43,74.31,54.1,46.8
MH011,2020-03-03 10:00:00,74.31,186.35,12.98,30.25,43.23,25.27,0.34,1.03,16.89,11.2,,,145.0,Moderate,26.9,67,0.0,1014.0,4.2,239,36,56.95,51.32,45.2
MH011,2020-03-03 11:00:00,56.95,153.89,10.0,29.15,39.14,28.7,0.28,2.17,31.38,11.57,,,143.0,Moderate,27.7,61,0.0,1013.6,9.0,247,45,54.1,45.62,49.48
MH011,2020-03-03 12:00:00,54.1,136.29,5.95,28.92,34.87,30.5,0.31,4.95,42.45,10.98,,,141.0,Moderate,28.3,56,0.0,1012.6,11.5,256,1,51.32,46.8,42.82
MH011,2020-03-03 13:00:00,51.32,140.69,5.64,28.08,33.73,29.52,0.29,4.35,43.71,10.48,,,140.0,Moderate,28.5,52,0.0,1011.4,14.1,264,0,45.62,45.2,47.4
MH011,2020-03-03 14:00:00,45.62,131.83,4.39,20.59,24.98,32.0,0.24,4.66,44.69,9.05,,,140.0,Moderate,28.3,51,0.0,1010.5,15.1,270,0,46.8,49.48,48.0
MH011,2020-03-03 15:00:00,46.8,132.54,2.9,16.25,19.13,35.07,0.22,4.92,47.41,9.29,,,141.0,Moderate,27.8,55,0.0,1009.8,15.5,274,0,45.2,42.82,62.4
MH011,2020-03-03 16:00:00,45.2,128.76,2.56,16.09,18.65,35.84,0.23,5.0,49.24,7.82,,,142.0,Moderate,27.2,58,0.0,1009.5,15.7,279,0,49.48,47.4,58.6
MH011,2020-03-03 17:00:00,49.48,135.62,3.13,20.03,23.17,34.21,0.25,4.54,49.66,7.96,,,142.0,Moderate,26.4,62,0.0,1010.1,15.2,284,0,42.82,48.0,60.69
MH011,2020-03-03 18:00:00,42.82,137.0,2.38,21.46,23.84,31.8,0.25,2.6,58.61,7.51,,,142.0,Moderate,25.2,72,0.0,1010.5,13.6,287,0,47.4,62.4,61.9
MH011,2020-03-03 19:00:00,47.4,137.85,2.98,32.54,35.53,27.97,0.3,1.24,52.45,7.75,,,142.0,Moderate,24.5,79,0.0,1010.7,10.2,288,0,48.0,58.6,54.84
MH011,2020-03-03 20:00:00,48.0,138.85,3.76,46.78,50.55,24.91,0.38,,38.47,8.24,,,141.0,Moderate,24.0,81,0.0,1011.6,7.3,281,0,62.4,60.69,45.92
MH011,2020-03-03 21:00:00,62.4,165.26,3.71,59.86,63.57,23.76,0.47,,32.19,8.88,,,141.0,Moderate,23.2,86,0.0,1011.9,5.8,274,0,58.6,61.9,43.2
MH011,2020-03-03 22:00:00,58.6,176.25,9.84,86.59,96.42,22.43,0.63,,11.26,10.5,,,142.0,Moderate,22.5,90,0.0,1012.2,6.2,277,0,60.69,54.84,34.9
MH011,2020-03-03 23:00:00,60.69,176.46,24.12,89.66,113.79,20.41,0.66,,3.16,11.75,,,142.0,Moderate,22.0,91,0.0,1012.2,6.6,279,0,61.9,45.92,34.9
MH011,2020-03-04 00:00:00,61.9,179.39,25.14,87.8,112.94,21.34,0.67,,3.85,12.95,,,141.0,Moderate,21.8,92,0.0,1011.8,6.4,297,12,54.84,43.2,49.4
MH011,2020-03-04 01:00:00,54.84,174.92,13.41,69.09,82.46,19.73,0.34,,16.89,13.77,,,141.0,Moderate,21.8,93,0.0,1011.2,6.1,315,17,45.92,34.9,63.56
MH011,2020-03-04 02:00:00,45.92,128.0,4.2,45.21,49.41,19.59,0.22,,26.5,12.0,,,140.0,Moderate,22.0,91,0.0,1010.8,5.2,326,24,43.2,34.9,69.48
